"poi_id","kategorie","quartier","strasse","baumgattunglat","baumartlat","baumnamelat","baumnamedeu","baumnummer","status","baumtyp","baumtyptext","kronendurchmesser","pflanzjahr","genauigkeit","objectid","geometry"
"WO-3279","Parkbaum","Wollishofen","FH Manegg, Thujastr.","Malus","domestica","Malus domestica 'Versailles'","Apfel-Obstgehölz 'Versailles'","WO-3279","Obst","6","Obstbäume","3","2012","Bildschirmeingabe","69384","POINT (2681889.8 1244552.1)"
"EN-4115","Parkbaum","Enge","","Malus","domestica","Malus domestica 'Ariwa'","Apfel-Obstgehölz 'Ariwa'","EN-4115","Obst","6","Obstbäume","8","2011","Bildschirmeingabe","2246","POINT (2682673.2 1245345.6)"
"EN-4117","Parkbaum","Enge","","Malus","domestica","Malus domestica 'Spartan'","Apfel-Obstgehölz 'Spartan'","EN-4117","Obst","6","Obstbäume","8","2011","Bildschirmeingabe","2247","POINT (2682682.8 1245346.1)"
"EN-4118","Parkbaum","Enge","","Malus","domestica","Malus domestica 'Topaz'","Apfel-Obstgehölz 'Topaz'","EN-4118","Obst","6","Obstbäume","8","2011","Bildschirmeingabe","2248","POINT (2682680 1245355.5)"
"EN-4119","Parkbaum","Enge","","Malus","domestica","Malus domestica 'Liberty'","Apfel-Obstgehölz 'Liberty'","EN-4119","Obst","6","Obstbäume","8","2011","Bildschirmeingabe","2249","POINT (2682674.2 1245355.8)"
"EN-640","Parkbaum","Enge","Mythenquai 95","Tilia","x europaea","Tilia x europaea 'Euchlora'","Krim-Linde (cordata x platyphyllos)","EN-640","Grünanlage","4","Höhe:10-20m, Breite:<10m","14","1960","Eingemessen","4826","POINT (2682787 1245400.4)"
"EN-6163","Parkbaum","Enge","Mythenquai 15","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","EN-6163","Grünanlage","0","nicht zugeordnet","9","1970","Bildschirmeingabe","12460","POINT (2682749 1245461.2)"
"EN-6162","Parkbaum","Enge","Mythenquai 15","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","EN-6162","Grünanlage","0","nicht zugeordnet","9","1970","Bildschirmeingabe","12461","POINT (2682744 1245463.9)"
"EN-688","Parkbaum","Enge","Mythenquai 95","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","EN-688","Grünanlage","0","nicht zugeordnet","8","1980","Eingemessen","24838","POINT (2682776.2 1245352.1)"
"EN-691","Parkbaum","Enge","Mythenquai 95","Larix","decidua","Larix decidua","Europäische Lärche","EN-691","Grünanlage","0","nicht zugeordnet","9","1975","Eingemessen","24839","POINT (2682775.5 1245357.4)"
"EN-692","Parkbaum","Enge","Mythenquai 95","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-692","Grünanlage","4","Höhe:10-20m, Breite:<10m","14","1970","Eingemessen","24840","POINT (2682778.2 1245369.9)"
"EN-693","Parkbaum","Enge","Mythenquai 95","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-693","Grünanlage","4","Höhe:10-20m, Breite:<10m","10","1970","Eingemessen","24841","POINT (2682774.8 1245374.1)"
"EN-696","Parkbaum","Enge","Mythenquai 95","Fagus","sylvatica","Fagus sylvatica","Rotbuche","EN-696","Grünanlage","0","nicht zugeordnet","15","1970","Eingemessen","24842","POINT (2682774.5 1245376.8)"
"EN-695","Parkbaum","Enge","Mythenquai 95","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-695","Grünanlage","4","Höhe:10-20m, Breite:<10m","15","1970","Eingemessen","24843","POINT (2682777.8 1245378.5)"
"EN-637","Parkbaum","Enge","Mythenquai 95","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-637","Grünanlage","4","Höhe:10-20m, Breite:<10m","17","1970","Eingemessen","24844","POINT (2682776.2 1245403.5)"
"EN-635","Parkbaum","Enge","Mythenquai 95","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-635","Grünanlage","4","Höhe:10-20m, Breite:<10m","17","1970","Eingemessen","24845","POINT (2682780.5 1245412.6)"
"EN-634","Parkbaum","Enge","Mythenquai 95","Tilia","x europaea","Tilia x europaea 'Euchlora'","Krim-Linde (cordata x platyphyllos)","EN-634","Grünanlage","4","Höhe:10-20m, Breite:<10m","15","1950","Eingemessen","24846","POINT (2682779.8 1245432.5)"
"EN-633","Parkbaum","Enge","Mythenquai 95","Quercus","coccinea","Quercus coccinea","Scharlach-Eiche","EN-633","Grünanlage","0","nicht zugeordnet","8","1998","Eingemessen","24847","POINT (2682781.2 1245450.4)"
"EN-632","Parkbaum","Enge","Mythenquai 95","Fagus","sylvatica","Fagus sylvatica 'Swat Magret'","Blutbuche","EN-632","Grünanlage","0","nicht zugeordnet","18","1960","Eingemessen","24848","POINT (2682784.8 1245461.4)"
"EN-631","Parkbaum","Enge","Mythenquai 95","Fagus","sylvatica","Fagus sylvatica","Rotbuche","EN-631","Grünanlage","0","nicht zugeordnet","14","1960","Eingemessen","24849","POINT (2682781.2 1245464.8)"
"EN-3298","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica cv.","Apfel-Obstgehölz, Sorte unbekannt","EN-3298","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27117","POINT (2682664.8 1245344.5)"
"EN-3322","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Rafzubin' (Rubinette)","Apfel-Obstgehölz 'Rafzubin' (Rubinette)","EN-3322","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27118","POINT (2682674.5 1245360.1)"
"EN-3300","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica cv.","Apfel-Obstgehölz, Sorte unbekannt","EN-3300","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27119","POINT (2682671 1245366.6)"
"EN-3321","Parkbaum","Enge","Muraltengut","Prunus","domestica","Prunus domestica cv.","Sammelbegriff für Zwetschgen, Pflaume, Reneklode usw. (Sorte unbek.)","EN-3321","Obst","6","Obstbäume","8","1950","Unbekannte Qualität","27120","POINT (2682674.8 1245388.4)"
"EN-3319","Parkbaum","Enge","Muraltengut","Prunus","domestica","Prunus domestica cv.","Sammelbegriff für Zwetschgen, Pflaume, Reneklode usw. (Sorte unbek.)","EN-3319","Obst","6","Obstbäume","8","1975","Unbekannte Qualität","27121","POINT (2682673.8 1245399)"
"EN-3297","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica cv.","Apfel-Obstgehölz, Sorte unbekannt","EN-3297","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27122","POINT (2682646 1245351.1)"
"EN-3307","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Berner Rosenapfel'","Apfel-Obstgehölz 'Berner Rosenapfel'","EN-3307","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27123","POINT (2682689.2 1245346.2)"
"EN-3305","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Glockenapfel'","Apfel-Obstgehölz 'Glockenapfel'","EN-3305","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27124","POINT (2682684.8 1245356.4)"
"EN-3299","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Goldrenette Freiherr von Berlepsch' (Berlepsch)","Apfel-Obstgehölz 'Goldrenette Freiherr von Berlepsch' (Berlepsch)","EN-3299","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27125","POINT (2682669.8 1245355.9)"
"EN-3306","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Goldrenette Freiherr von Berlepsch' (Berlepsch)","Apfel-Obstgehölz 'Goldrenette Freiherr von Berlepsch' (Berlepsch)","EN-3306","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","27126","POINT (2682684 1245364)"
"EN-3320","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Empire'","Apfel-Obstgehölz 'Empire'","EN-3320","Obst","6","Obstbäume","8","1975","Unbekannte Qualität","27127","POINT (2682678 1245403.1)"
"EN-3323","Parkbaum","Enge","Muraltengut","Prunus","domestica domestica","Prunus domestica domestica 'Fellenberg'","Zwetschge-Obstgehölz 'Fellenberg'","EN-3323","Obst","","nicht zugeordnet","8","2000","Unbekannte Qualität","27485","POINT (2682678.8 1245365.6)"
"EN-4199","Parkbaum","Enge","Seestr.","Aesculus","x carnea","Aesculus x carnea 'Briotii'","Scharlach-Rosskastanie","EN-4199","Grünanlage","3","Höhe:10-20m, Breite:<10m","4","2012","Eingemessen","27622","POINT (2682674.2 1245463.4)"
"EN-4200","Parkbaum","Enge","Seestr.","Aesculus","x carnea","Aesculus x carnea 'Briotii'","Scharlach-Rosskastanie","EN-4200","Grünanlage","3","Höhe:10-20m, Breite:<10m","4","2012","Eingemessen","27623","POINT (2682677 1245455.6)"
"EN-4201","Parkbaum","Enge","Seestr.","Aesculus","x carnea","Aesculus x carnea 'Briotii'","Scharlach-Rosskastanie","EN-4201","Grünanlage","3","Höhe:10-20m, Breite:<10m","4","2012","Eingemessen","27624","POINT (2682670.5 1245452.9)"
"EN-3301","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Schöner von Boskoop'","Apfel-Obstgehölz 'Schöner von Boskoop'","EN-3301","Obst","6","Obstbäume","8","2000","Unbekannte Qualität","28093","POINT (2682672 1245381.4)"
"EN-4357","Parkbaum","Enge","Muraltengut","Malus","domestica","Malus domestica 'Roter Boskoop'","Apfel-Obstgehölz 'Roter Boskoop'","EN-4357","Obst","6","Obstbäume","8","2015","Bildschirmeingabe","28094","POINT (2682681 1245386.5)"
"EN-4358","Parkbaum","Enge","Muraltengut","Prunus","domestica domestica","Prunus domestica domestica 'Hanita'","Zwetschge-Obstgehölz 'Hanita'","EN-4358","Obst","6","Obstbäume","8","2015","Bildschirmeingabe","28095","POINT (2682679.5 1245394.8)"
"EN-4114","Parkbaum","Enge","Seestr.","Aesculus","hippocastanum","Aesculus hippocastanum","Gemeine Rosskastanie","EN-4114","Grünanlage","0","nicht zugeordnet","14","1930","Eingemessen","31944","POINT (2682670.8 1245472.1)"
"EN-4242","Parkbaum","Enge","Mythenquai","Paulownia","tomentosa","Paulownia tomentosa","Blauglockenbaum","EN-4242","Grünanlage","3","Höhe:10-20m, Breite:<10m","15","1986","Eingemessen","45631","POINT (2682765.2 1245462.1)"
"EN-643","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Fagus","sylvatica","Fagus sylvatica","Rotbuche","EN-643","Grünanlage","0","nicht zugeordnet","15","1960","Eingemessen","46620","POINT (2682794 1245464.2)"
"EN-6118","Parkbaum","Enge","Mythenquai, Strandbadweg 15","Acer","platanoides","Acer platanoides","Spitz-Ahorn","EN-6118","Grünanlage","0","nicht zugeordnet","10","1990","Bildschirmeingabe","47998","POINT (2682735.2 1245365.5)"
"EN-6120","Parkbaum","Enge","Mythenquai, Strandbadweg 15","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-6120","Grünanlage","4","Höhe:10-20m, Breite:<10m","20","1970","Bildschirmeingabe","47999","POINT (2682727.2 1245369.5)"
"EN-6122","Parkbaum","Enge","Mythenquai, Strandbadweg 15","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-6122","Grünanlage","4","Höhe:10-20m, Breite:<10m","18","1970","Bildschirmeingabe","48000","POINT (2682728.5 1245376)"
"EN-642","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Fagus","sylvatica","Fagus sylvatica","Rotbuche","EN-642","Grünanlage","0","nicht zugeordnet","15","1960","Eingemessen","48193","POINT (2682794.8 1245459.1)"
"EN-1712","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Catalpa","bignonioides","Catalpa bignonioides","Trompetenbaum","EN-1712","Grünanlage","4","Höhe:10-20m, Breite:<10m","10","1990","Eingemessen","50246","POINT (2682841.5 1245442.2)"
"EN-1649","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Tilia","americana","Tilia americana","Amerikanische Linde","EN-1649","Grünanlage","0","nicht zugeordnet","20","1950","Eingemessen","50247","POINT (2682820.5 1245419.1)"
"EN-1652","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Fagus","sylvatica","Fagus sylvatica","Rotbuche","EN-1652","Grünanlage","0","nicht zugeordnet","22","1950","Eingemessen","52710","POINT (2682802 1245456.1)"
"EN-1715","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Catalpa","bignonioides","Catalpa bignonioides","Trompetenbaum","EN-1715","Grünanlage","4","Höhe:10-20m, Breite:<10m","10","1980","Eingemessen","52711","POINT (2682828.8 1245467.5)"
"EN-1713","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Catalpa","bignonioides","Catalpa bignonioides","Trompetenbaum","EN-1713","Grünanlage","4","Höhe:10-20m, Breite:<10m","10","1980","Eingemessen","52712","POINT (2682836 1245463.2)"
"EN-1650","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Tilia","tomentosa","Tilia tomentosa","Ungarische Silber-Linde","EN-1650","Grünanlage","0","nicht zugeordnet","25","1950","Eingemessen","52713","POINT (2682822.5 1245415.2)"
"EN-1662","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Tilia","tomentosa","Tilia tomentosa","Ungarische Silber-Linde","EN-1662","Grünanlage","0","nicht zugeordnet","24","1950","Eingemessen","52714","POINT (2682819.5 1245413.8)"
"EN-1658","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Populus","x berolinensis","Populus x berolinensis","Berliner Lorbeer-Pappel (laurifolia x nigra 'Italica')","EN-1658","Grünanlage","0","nicht zugeordnet","20","1970","Eingemessen","52728","POINT (2682880.2 1245417.4)"
"EN-1657","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Populus","x berolinensis","Populus x berolinensis","Berliner Lorbeer-Pappel (laurifolia x nigra 'Italica')","EN-1657","Grünanlage","0","nicht zugeordnet","20","1970","Eingemessen","52729","POINT (2682884.2 1245422.4)"
"EN-641","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Liriodendron","tulipifera","Liriodendron tulipifera","Tulpenbaum","EN-641","Grünanlage","1","Höhe:>20m, Breite:>10m","16","1950","Eingemessen","52730","POINT (2682790 1245426.9)"
"EN-6119","Parkbaum","Enge","Mythenquai, Strandbadweg 15","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-6119","Grünanlage","4","Höhe:10-20m, Breite:<10m","16","1970","Bildschirmeingabe","52731","POINT (2682728.8 1245369.5)"
"EN-1720","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Zelkova","serrata","Zelkova serrata","Japanische Zelkove","EN-1720","Grünanlage","0","nicht zugeordnet","13","1995","Eingemessen","53504","POINT (2682888.2 1245333.4)"
"EN-6598","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Liriodendron","tulipifera","Liriodendron tulipifera","Tulpenbaum","EN-6598","Grünanlage","1","Höhe:>20m, Breite:>10m","3","2015","Eingemessen","54412","POINT (2682892.5 1245350.9)"
"EN-1653","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Tilia","americana","Tilia americana","Amerikanische Linde","EN-1653","Grünanlage","0","nicht zugeordnet","18","1950","Eingemessen","54414","POINT (2682821 1245430.9)"
"EN-1710","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Catalpa","bignonioides","Catalpa bignonioides","Trompetenbaum","EN-1710","Grünanlage","4","Höhe:10-20m, Breite:<10m","12","1960","Eingemessen","55740","POINT (2682834.5 1245454.9)"
"EN-6559","Parkbaum","Enge","Strandbad Mytenquai, Mythenquai 95","Salix","alba","Salix alba","Weiss-Weide, Silber-Weide","EN-6559","Grünanlage","0","nicht zugeordnet","8","1985","Eingemessen","56232","POINT (2682897 1245431.5)"
"EN-4135","Parkbaum","Enge","Muraltengut, Seestr. 203","Acer","monspessulanum","Acer monspessulanum","Französischer Ahorn","EN-4135","Grünanlage","0","nicht zugeordnet","13","1950","Bildschirmeingabe","56242","POINT (2682681.8 1245330)"
"EN-4137","Parkbaum","Enge","Muraltengut, Seestr. 203","Acer","saccharinum","Acer saccharinum","Silber-Ahorn","EN-4137","Grünanlage","0","nicht zugeordnet","4","1972","Bildschirmeingabe","56243","POINT (2682674.8 1245326.5)"
"EN-6124","Parkbaum","Enge","Mythenquai, Strandbadweg 15","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","EN-6124","Grünanlage","4","Höhe:10-20m, Breite:<10m","12","1922","Bildschirmeingabe","56244","POINT (2682745.5 1245329.4)"
