Lon,Lat,Altitude
0.166705255846261,-34.8077813802686,-4732.68
0.166705255846261,-34.3909217230199,-4682.16
0.166705255846261,-33.9740620657712,-4645.36
0.166705255846261,-33.5572024085225,-4552.32
0.166705255846261,-33.1403427512737,-4216.04
0.166705255846261,-32.723483094025,-3566.16
0.166705255846261,-32.3066234367763,-3715.8
0.166705255846261,-31.8897637795276,-4475.76
0.166705255846261,-31.4729041222788,-4415.24
0.166705255846261,-31.0560444650301,-3798.48
0.166705255846261,-30.6391848077814,-3558.64
0.166705255846261,-30.2223251505327,-3596.72
0.166705255846261,-29.8054654932839,-4084.64
0.166705255846261,-29.3886058360352,-4411.68
0.166705255846261,-28.9717461787865,-4407.72
0.166705255846261,-28.5548865215377,-4596
0.166705255846261,-28.138026864289,-4714.2
0.166705255846261,-27.7211672070403,-4848.08
0.166705255846261,-27.3043075497916,-4979.08
0.166705255846261,-26.8874478925428,-4878.96
0.166705255846261,-26.4705882352941,-5000.12
0.166705255846261,-26.0537285780454,-4902.84
0.166705255846261,-25.6368689207967,-5176.72
0.166705255846261,-25.2200092635479,-5171.2
0.166705255846261,-24.8031496062992,-5319.8
0.166705255846261,-24.3862899490505,-5310.76
0.166705255846261,-23.9694302918018,-5085.44
0.166705255846261,-23.552570634553,-5361.88
0.166705255846261,-23.1357109773043,-5329.64
0.166705255846261,-22.7188513200556,-5383.52
0.166705255846261,-22.3019916628069,-5378.08
0.166705255846261,-21.8851320055581,-5384.16
0.166705255846261,-21.4682723483094,-5382.56
0.166705255846261,-21.0514126910607,-5324.04
0.166705255846261,-20.634553033812,-5327.64
0.166705255846261,-20.2176933765632,-5378.8
0.166705255846261,-19.8008337193145,-5374.4
0.166705255846261,-19.3839740620658,-5207.32
0.166705255846261,-18.967114404817,-5203.64
0.166705255846261,-18.5502547475683,-5019.96
0.166705255846261,-18.1333950903196,-5358.84
0.166705255846261,-17.7165354330709,-5393.68
0.166705255846261,-17.2996757758221,-5413.8
0.166705255846261,-16.8828161185734,-5415.44
0.166705255846261,-16.4659564613247,-5394.52
0.166705255846261,-16.049096804076,-5322.36
0.166705255846261,-15.6322371468272,-5434.88
0.166705255846261,-15.2153774895785,-5438.08
0.166705255846261,-14.7985178323298,-5304.24
0.166705255846261,-14.3816581750811,-5112.24
0.166705255846261,-13.9647985178323,-5430.76
0.166705255846261,-13.5479388605836,-5602.28
0.166705255846261,-13.1310792033349,-5593.24
0.166705255846261,-12.7142195460862,-5600.64
0.166705255846261,-12.2973598888374,-5606.2
0.166705255846261,-11.8805002315887,-5601.96
0.166705255846261,-11.46364057434,-5495.84
0.166705255846261,-11.0467809170912,-5380.72
0.166705255846261,-10.6299212598425,-5571.76
0.166705255846261,-10.2130616025938,-5404.52
0.166705255846261,-9.79620194534506,-5530.28
0.166705255846261,-9.37934228809634,-5548.8
0.166705255846261,-8.96248263084762,-5279.52
0.166705255846261,-8.54562297359888,-5296.6
0.166705255846261,-8.12876331635016,-5258.76
0.166705255846261,-7.71190365910144,-5036.68
0.166705255846261,-7.29504400185272,-4871.6
0.166705255846261,-6.87818434460398,-4415
0.166705255846261,-6.46132468735526,-3011.76
0.166705255846261,-6.04446503010654,-4338.2
0.166705255846261,-5.6276053728578,-4141.36
0.166705255846261,-5.21074571560908,-4081.12
0.166705255846261,-4.79388605836036,-4439.08
0.166705255846261,-4.37702640111162,-4594.6
